IDN,ID_MJ,MPA_NAME,COUNTRY,REGION,DESGNATION,STATUS,CATEGORY,CATEGORY2,YEAR,ZONE,MANAGED_BY,IUCN,NOTES,AREAKM_DEC,AREAKM_ACT,PERIKM_ACT,POINT_X,POINT_Y,ogc_fid,pxlval,area_m2,int_2010_aream2
"152","536",Jozani-Chwaka Bay,Tanzania,Zanzibar,Forest Reserve,Working,National,National,"1995",Multiple-use Zone,Department of Forestry and Non-renewable Natural Resources (DFNR),Undetermined,,"86",86.22790000000,62.89880000000,39.46350000000,-6.16775000000,1.00000000000,"1",282853.5059,279900.134
"152","536",Jozani-Chwaka Bay,Tanzania,Zanzibar,Forest Reserve,Working,National,National,"1995",Multiple-use Zone,Department of Forestry and Non-renewable Natural Resources (DFNR),Undetermined,,"86",86.22790000000,62.89880000000,39.46350000000,-6.16775000000,1.00000000000,"1",20548.7468,14878.138
"152","536",Jozani-Chwaka Bay,Tanzania,Zanzibar,Forest Reserve,Working,National,National,"1995",Multiple-use Zone,Department of Forestry and Non-renewable Natural Resources (DFNR),Undetermined,,"86",86.22790000000,62.89880000000,39.46350000000,-6.16775000000,1.00000000000,"1",7252.4793,7252.479
"152","536",Jozani-Chwaka Bay,Tanzania,Zanzibar,Forest Reserve,Working,National,National,"1995",Multiple-use Zone,Department of Forestry and Non-renewable Natural Resources (DFNR),Undetermined,,"86",86.22790000000,62.89880000000,39.46350000000,-6.16775000000,1.00000000000,"1",12692.2560,12692.256
"152","536",Jozani-Chwaka Bay,Tanzania,Zanzibar,Forest Reserve,Working,National,National,"1995",Multiple-use Zone,Department of Forestry and Non-renewable Natural Resources (DFNR),Undetermined,,"86",86.22790000000,62.89880000000,39.46350000000,-6.16775000000,1.00000000000,"1",604.3923,604.392
"152","536",Jozani-Chwaka Bay,Tanzania,Zanzibar,Forest Reserve,Working,National,National,"1995",Multiple-use Zone,Department of Forestry and Non-renewable Natural Resources (DFNR),Undetermined,,"86",86.22790000000,62.89880000000,39.46350000000,-6.16775000000,1.00000000000,"1",4230.7430,4230.743
"152","536",Jozani-Chwaka Bay,Tanzania,Zanzibar,Forest Reserve,Working,National,National,"1995",Multiple-use Zone,Department of Forestry and Non-renewable Natural Resources (DFNR),Undetermined,,"86",86.22790000000,62.89880000000,39.46350000000,-6.16775000000,1.00000000000,"1",3626.3517,3626.352
"152","536",Jozani-Chwaka Bay,Tanzania,Zanzibar,Forest Reserve,Working,National,National,"1995",Multiple-use Zone,Department of Forestry and Non-renewable Natural Resources (DFNR),Undetermined,,"86",86.22790000000,62.89880000000,39.46350000000,-6.16775000000,1.00000000000,"1",3626.3958,3626.396
"152","536",Jozani-Chwaka Bay,Tanzania,Zanzibar,Forest Reserve,Working,National,National,"1995",Multiple-use Zone,Department of Forestry and Non-renewable Natural Resources (DFNR),Undetermined,,"86",86.22790000000,62.89880000000,39.46350000000,-6.16775000000,1.00000000000,"1",724079.0441,724079.044
"152","536",Jozani-Chwaka Bay,Tanzania,Zanzibar,Forest Reserve,Working,National,National,"1995",Multiple-use Zone,Department of Forestry and Non-renewable Natural Resources (DFNR),Undetermined,,"86",86.22790000000,62.89880000000,39.46350000000,-6.16775000000,1.00000000000,"1",604.3933,604.393
"152","536",Jozani-Chwaka Bay,Tanzania,Zanzibar,Forest Reserve,Working,National,National,"1995",Multiple-use Zone,Department of Forestry and Non-renewable Natural Resources (DFNR),Undetermined,,"86",86.22790000000,62.89880000000,39.46350000000,-6.16775000000,1.00000000000,"1",4230.7492,4230.749
"152","536",Jozani-Chwaka Bay,Tanzania,Zanzibar,Forest Reserve,Working,National,National,"1995",Multiple-use Zone,Department of Forestry and Non-renewable Natural Resources (DFNR),Undetermined,,"86",86.22790000000,62.89880000000,39.46350000000,-6.16775000000,1.00000000000,"1",3626.3164,3626.316
"152","536",Jozani-Chwaka Bay,Tanzania,Zanzibar,Forest Reserve,Working,National,National,"1995",Multiple-use Zone,Department of Forestry and Non-renewable Natural Resources (DFNR),Undetermined,,"86",86.22790000000,62.89880000000,39.46350000000,-6.16775000000,1.00000000000,"1",5369508.8272,5331538.084
"152","536",Jozani-Chwaka Bay,Tanzania,Zanzibar,Forest Reserve,Working,National,National,"1995",Multiple-use Zone,Department of Forestry and Non-renewable Natural Resources (DFNR),Undetermined,,"86",86.22790000000,62.89880000000,39.46350000000,-6.16775000000,1.00000000000,"1",34450.3866,34450.387
"152","536",Jozani-Chwaka Bay,Tanzania,Zanzibar,Forest Reserve,Working,National,National,"1995",Multiple-use Zone,Department of Forestry and Non-renewable Natural Resources (DFNR),Undetermined,,"86",86.22790000000,62.89880000000,39.46350000000,-6.16775000000,1.00000000000,"1",43516.1258,36840.890
"152","536",Jozani-Chwaka Bay,Tanzania,Zanzibar,Forest Reserve,Working,National,National,"1995",Multiple-use Zone,Department of Forestry and Non-renewable Natural Resources (DFNR),Undetermined,,"86",86.22790000000,62.89880000000,39.46350000000,-6.16775000000,1.00000000000,"1",604.3866,604.387
"152","536",Jozani-Chwaka Bay,Tanzania,Zanzibar,Forest Reserve,Working,National,National,"1995",Multiple-use Zone,Department of Forestry and Non-renewable Natural Resources (DFNR),Undetermined,,"86",86.22790000000,62.89880000000,39.46350000000,-6.16775000000,1.00000000000,"1",604.3864,604.386
"152","536",Jozani-Chwaka Bay,Tanzania,Zanzibar,Forest Reserve,Working,National,National,"1995",Multiple-use Zone,Department of Forestry and Non-renewable Natural Resources (DFNR),Undetermined,,"86",86.22790000000,62.89880000000,39.46350000000,-6.16775000000,1.00000000000,"1",4230.8463,4230.846
"152","536",Jozani-Chwaka Bay,Tanzania,Zanzibar,Forest Reserve,Working,National,National,"1995",Multiple-use Zone,Department of Forestry and Non-renewable Natural Resources (DFNR),Undetermined,,"86",86.22790000000,62.89880000000,39.46350000000,-6.16775000000,1.00000000000,"1",51978.9104,51978.910
"152","536",Jozani-Chwaka Bay,Tanzania,Zanzibar,Forest Reserve,Working,National,National,"1995",Multiple-use Zone,Department of Forestry and Non-renewable Natural Resources (DFNR),Undetermined,,"86",86.22790000000,62.89880000000,39.46350000000,-6.16775000000,1.00000000000,"1",3626.4272,3626.427
"152","536",Jozani-Chwaka Bay,Tanzania,Zanzibar,Forest Reserve,Working,National,National,"1995",Multiple-use Zone,Department of Forestry and Non-renewable Natural Resources (DFNR),Undetermined,,"86",86.22790000000,62.89880000000,39.46350000000,-6.16775000000,1.00000000000,"1",19340.9261,19340.926
"152","536",Jozani-Chwaka Bay,Tanzania,Zanzibar,Forest Reserve,Working,National,National,"1995",Multiple-use Zone,Department of Forestry and Non-renewable Natural Resources (DFNR),Undetermined,,"86",86.22790000000,62.89880000000,39.46350000000,-6.16775000000,1.00000000000,"1",7857.3037,7857.304
"152","536",Jozani-Chwaka Bay,Tanzania,Zanzibar,Forest Reserve,Working,National,National,"1995",Multiple-use Zone,Department of Forestry and Non-renewable Natural Resources (DFNR),Undetermined,,"86",86.22790000000,62.89880000000,39.46350000000,-6.16775000000,1.00000000000,"1",4835.2651,4835.265
"152","536",Jozani-Chwaka Bay,Tanzania,Zanzibar,Forest Reserve,Working,National,National,"1995",Multiple-use Zone,Department of Forestry and Non-renewable Natural Resources (DFNR),Undetermined,,"86",86.22790000000,62.89880000000,39.46350000000,-6.16775000000,1.00000000000,"1",9066.1166,9066.117
"152","536",Jozani-Chwaka Bay,Tanzania,Zanzibar,Forest Reserve,Working,National,National,"1995",Multiple-use Zone,Department of Forestry and Non-renewable Natural Resources (DFNR),Undetermined,,"86",86.22790000000,62.89880000000,39.46350000000,-6.16775000000,1.00000000000,"1",123904.0694,123904.069
"152","536",Jozani-Chwaka Bay,Tanzania,Zanzibar,Forest Reserve,Working,National,National,"1995",Multiple-use Zone,Department of Forestry and Non-renewable Natural Resources (DFNR),Undetermined,,"86",86.22790000000,62.89880000000,39.46350000000,-6.16775000000,1.00000000000,"1",31428.8419,31428.842
"152","536",Jozani-Chwaka Bay,Tanzania,Zanzibar,Forest Reserve,Working,National,National,"1995",Multiple-use Zone,Department of Forestry and Non-renewable Natural Resources (DFNR),Undetermined,,"86",86.22790000000,62.89880000000,39.46350000000,-6.16775000000,1.00000000000,"1",4835.2035,4276.012
"152","536",Jozani-Chwaka Bay,Tanzania,Zanzibar,Forest Reserve,Working,National,National,"1995",Multiple-use Zone,Department of Forestry and Non-renewable Natural Resources (DFNR),Undetermined,,"86",86.22790000000,62.89880000000,39.46350000000,-6.16775000000,1.00000000000,"1",4835.1995,2648.936
"152","536",Jozani-Chwaka Bay,Tanzania,Zanzibar,Forest Reserve,Working,National,National,"1995",Multiple-use Zone,Department of Forestry and Non-renewable Natural Resources (DFNR),Undetermined,,"86",86.22790000000,62.89880000000,39.46350000000,-6.16775000000,1.00000000000,"1",6648.3884,6648.388
"152","536",Jozani-Chwaka Bay,Tanzania,Zanzibar,Forest Reserve,Working,National,National,"1995",Multiple-use Zone,Department of Forestry and Non-renewable Natural Resources (DFNR),Undetermined,,"86",86.22790000000,62.89880000000,39.46350000000,-6.16775000000,1.00000000000,"1",4835.2265,4835.227
"152","536",Jozani-Chwaka Bay,Tanzania,Zanzibar,Forest Reserve,Working,National,National,"1995",Multiple-use Zone,Department of Forestry and Non-renewable Natural Resources (DFNR),Undetermined,,"86",86.22790000000,62.89880000000,39.46350000000,-6.16775000000,1.00000000000,"1",3626.4114,3626.411
"152","536",Jozani-Chwaka Bay,Tanzania,Zanzibar,Forest Reserve,Working,National,National,"1995",Multiple-use Zone,Department of Forestry and Non-renewable Natural Resources (DFNR),Undetermined,,"86",86.22790000000,62.89880000000,39.46350000000,-6.16775000000,1.00000000000,"1",32031.6326,20861.720
"152","536",Jozani-Chwaka Bay,Tanzania,Zanzibar,Forest Reserve,Working,National,National,"1995",Multiple-use Zone,Department of Forestry and Non-renewable Natural Resources (DFNR),Undetermined,,"86",86.22790000000,62.89880000000,39.46350000000,-6.16775000000,1.00000000000,"1",19340.8592,1684.446
"152","536",Jozani-Chwaka Bay,Tanzania,Zanzibar,Forest Reserve,Working,National,National,"1995",Multiple-use Zone,Department of Forestry and Non-renewable Natural Resources (DFNR),Undetermined,,"86",86.22790000000,62.89880000000,39.46350000000,-6.16775000000,1.00000000000,"1",10275.2675,10275.268
"152","536",Jozani-Chwaka Bay,Tanzania,Zanzibar,Forest Reserve,Working,National,National,"1995",Multiple-use Zone,Department of Forestry and Non-renewable Natural Resources (DFNR),Undetermined,,"86",86.22790000000,62.89880000000,39.46350000000,-6.16775000000,1.00000000000,"1",6759541.0641,5007852.620
"152","536",Jozani-Chwaka Bay,Tanzania,Zanzibar,Forest Reserve,Working,National,National,"1995",Multiple-use Zone,Department of Forestry and Non-renewable Natural Resources (DFNR),Undetermined,,"86",86.22790000000,62.89880000000,39.46350000000,-6.16775000000,1.00000000000,"1",3626.5303,3626.530
"152","536",Jozani-Chwaka Bay,Tanzania,Zanzibar,Forest Reserve,Working,National,National,"1995",Multiple-use Zone,Department of Forestry and Non-renewable Natural Resources (DFNR),Undetermined,,"86",86.22790000000,62.89880000000,39.46350000000,-6.16775000000,1.00000000000,"1",29616.5383,29616.538
"152","536",Jozani-Chwaka Bay,Tanzania,Zanzibar,Forest Reserve,Working,National,National,"1995",Multiple-use Zone,Department of Forestry and Non-renewable Natural Resources (DFNR),Undetermined,,"86",86.22790000000,62.89880000000,39.46350000000,-6.16775000000,1.00000000000,"1",2422993.3293,2411899.489
"152","536",Jozani-Chwaka Bay,Tanzania,Zanzibar,Forest Reserve,Working,National,National,"1995",Multiple-use Zone,Department of Forestry and Non-renewable Natural Resources (DFNR),Undetermined,,"86",86.22790000000,62.89880000000,39.46350000000,-6.16775000000,1.00000000000,"1",20551.3731,20551.373
"152","536",Jozani-Chwaka Bay,Tanzania,Zanzibar,Forest Reserve,Working,National,National,"1995",Multiple-use Zone,Department of Forestry and Non-renewable Natural Resources (DFNR),Undetermined,,"86",86.22790000000,62.89880000000,39.46350000000,-6.16775000000,1.00000000000,"1",56214.3052,56214.305
"157","9",Transboundary conservation area,Kenya,Kenya,Transboundary conservation area,Proposed,National,Transboundary,Not available,Not described,Not described,Undetermined,"Orig duplicate of Diani Chale, updated to TBCA","0",976.06800000000,255.93900000000,39.45810000000,-4.60082000000,1.00000000000,"1",17614430.7582,10398.541
"157","9",Transboundary conservation area,Kenya,Kenya,Transboundary conservation area,Proposed,National,Transboundary,Not available,Not described,Not described,Undetermined,"Orig duplicate of Diani Chale, updated to TBCA","0",976.06800000000,255.93900000000,39.45810000000,-4.60082000000,1.00000000000,"1",4241.3747,472.295
"157","9",Transboundary conservation area,Kenya,Kenya,Transboundary conservation area,Proposed,National,Transboundary,Not available,Not described,Not described,Undetermined,"Orig duplicate of Diani Chale, updated to TBCA","0",976.06800000000,255.93900000000,39.45810000000,-4.60082000000,1.00000000000,"1",14541.8216,1029.353
"157","9",Transboundary conservation area,Kenya,Kenya,Transboundary conservation area,Proposed,National,Transboundary,Not available,Not described,Not described,Undetermined,"Orig duplicate of Diani Chale, updated to TBCA","0",976.06800000000,255.93900000000,39.45810000000,-4.60082000000,1.00000000000,"1",2572783.5650,3961.008
"157","9",Transboundary conservation area,Kenya,Kenya,Transboundary conservation area,Proposed,National,Transboundary,Not available,Not described,Not described,Undetermined,"Orig duplicate of Diani Chale, updated to TBCA","0",976.06800000000,255.93900000000,39.45810000000,-4.60082000000,1.00000000000,"1",2183044.8465,2183044.846
"157","9",Transboundary conservation area,Kenya,Kenya,Transboundary conservation area,Proposed,National,Transboundary,Not available,Not described,Not described,Undetermined,"Orig duplicate of Diani Chale, updated to TBCA","0",976.06800000000,255.93900000000,39.45810000000,-4.60082000000,1.00000000000,"1",72101.2532,139.828
"157","9",Transboundary conservation area,Kenya,Kenya,Transboundary conservation area,Proposed,National,Transboundary,Not available,Not described,Not described,Undetermined,"Orig duplicate of Diani Chale, updated to TBCA","0",976.06800000000,255.93900000000,39.45810000000,-4.60082000000,1.00000000000,"1",2381165.5165,2381165.516
"157","9",Transboundary conservation area,Kenya,Kenya,Transboundary conservation area,Proposed,National,Transboundary,Not available,Not described,Not described,Undetermined,"Orig duplicate of Diani Chale, updated to TBCA","0",976.06800000000,255.93900000000,39.45810000000,-4.60082000000,1.00000000000,"1",25448.1654,2225.146
"157","9",Transboundary conservation area,Kenya,Kenya,Transboundary conservation area,Proposed,National,Transboundary,Not available,Not described,Not described,Undetermined,"Orig duplicate of Diani Chale, updated to TBCA","0",976.06800000000,255.93900000000,39.45810000000,-4.60082000000,1.00000000000,"1",5501061.5144,16712.812
"157","9",Transboundary conservation area,Kenya,Kenya,Transboundary conservation area,Proposed,National,Transboundary,Not available,Not described,Not described,Undetermined,"Orig duplicate of Diani Chale, updated to TBCA","0",976.06800000000,255.93900000000,39.45810000000,-4.60082000000,1.00000000000,"1",49077.3388,49077.339
