IDN,ID_MJ,MPA_NAME,COUNTRY,REGION,DESGNATION,STATUS,CATEGORY,CATEGORY2,YEAR,ZONE,MANAGED_BY,IUCN,NOTES,AREAKM_DEC,AREAKM_ACT,PERIKM_ACT,POINT_X,POINT_Y,ogc_fid,pxlval,area_m2,int_aream2_2016
"33","72",Mafia Island,Tanzania,Tanzania,Marine Park,Working,National,National,"1995",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,Overlap w/ Jujima & Hibama Mashariki LMMAs,"822",711.78100000000,167.38800000000,39.66240000000,-8.00455000000,463441.00000000000,"1",4214.8875,4214.8875
"33","72",Mafia Island,Tanzania,Tanzania,Marine Park,Working,National,National,"1995",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,Overlap w/ Jujima & Hibama Mashariki LMMAs,"822",711.78100000000,167.38800000000,39.66240000000,-8.00455000000,463434.00000000000,"1",7225.7132,7098.2903
"33","72",Mafia Island,Tanzania,Tanzania,Marine Park,Working,National,National,"1995",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,Overlap w/ Jujima & Hibama Mashariki LMMAs,"822",711.78100000000,167.38800000000,39.66240000000,-8.00455000000,463436.00000000000,"1",80084.8471,80084.8471
"33","72",Mafia Island,Tanzania,Tanzania,Marine Park,Working,National,National,"1995",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,Overlap w/ Jujima & Hibama Mashariki LMMAs,"822",711.78100000000,167.38800000000,39.66240000000,-8.00455000000,463437.00000000000,"1",22881.1497,22881.1497
"33","72",Mafia Island,Tanzania,Tanzania,Marine Park,Working,National,National,"1995",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,Overlap w/ Jujima & Hibama Mashariki LMMAs,"822",711.78100000000,167.38800000000,39.66240000000,-8.00455000000,463447.00000000000,"1",402216.9481,402216.9481
"33","72",Mafia Island,Tanzania,Tanzania,Marine Park,Working,National,National,"1995",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,Overlap w/ Jujima & Hibama Mashariki LMMAs,"822",711.78100000000,167.38800000000,39.66240000000,-8.00455000000,463289.00000000000,"1",7829.0500,7829.0500
"33","72",Mafia Island,Tanzania,Tanzania,Marine Park,Working,National,National,"1995",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,Overlap w/ Jujima & Hibama Mashariki LMMAs,"822",711.78100000000,167.38800000000,39.66240000000,-8.00455000000,463449.00000000000,"1",12644.3495,12644.3495
"33","72",Mafia Island,Tanzania,Tanzania,Marine Park,Working,National,National,"1995",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,Overlap w/ Jujima & Hibama Mashariki LMMAs,"822",711.78100000000,167.38800000000,39.66240000000,-8.00455000000,463444.00000000000,"1",18665.8165,3200.9283
"33","72",Mafia Island,Tanzania,Tanzania,Marine Park,Working,National,National,"1995",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,Overlap w/ Jujima & Hibama Mashariki LMMAs,"822",711.78100000000,167.38800000000,39.66240000000,-8.00455000000,463263.00000000000,"1",1806.7249,1806.7249
"33","72",Mafia Island,Tanzania,Tanzania,Marine Park,Working,National,National,"1995",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,Overlap w/ Jujima & Hibama Mashariki LMMAs,"822",711.78100000000,167.38800000000,39.66240000000,-8.00455000000,463265.00000000000,"1",14453.7965,14453.7965
"33","72",Mafia Island,Tanzania,Tanzania,Marine Park,Working,National,National,"1995",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,Overlap w/ Jujima & Hibama Mashariki LMMAs,"822",711.78100000000,167.38800000000,39.66240000000,-8.00455000000,463258.00000000000,"1",6624.6849,6624.6849
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60058.00000000000,"1",4785.0045,4785.0045
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60059.00000000000,"1",4784.9821,4784.9821
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60060.00000000000,"1",6579.2782,6579.2782
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60061.00000000000,"1",598.1092,598.1092
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60054.00000000000,"1",2506318.1330,2506318.1330
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60055.00000000000,"1",598.1358,598.1358
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60056.00000000000,"1",598.1354,598.1354
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60057.00000000000,"1",598.1279,598.1279
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60066.00000000000,"1",78347.9749,78347.9749
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60067.00000000000,"1",10666094.9177,10666094.9177
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60068.00000000000,"1",7176.8797,7176.8797
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60069.00000000000,"1",9569.1329,9569.1329
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60062.00000000000,"1",3588.6022,3588.6022
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60063.00000000000,"1",3588.5756,3588.5756
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60064.00000000000,"1",1794.2442,1794.2442
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60065.00000000000,"1",16746.2114,16746.2114
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60042.00000000000,"1",3589.1637,3589.1637
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60043.00000000000,"1",488130.7688,488130.7688
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60044.00000000000,"1",1702484.7960,1702484.7960
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60045.00000000000,"1",38284.3037,38284.3037
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60038.00000000000,"1",598.2078,598.2078
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60039.00000000000,"1",3589.2467,3589.2467
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60040.00000000000,"1",598.2074,598.2074
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60041.00000000000,"1",193218.4919,193218.4919
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60050.00000000000,"1",598.1656,598.1656
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60051.00000000000,"1",598.1573,598.1573
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60052.00000000000,"1",16150.2465,16150.2465
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60053.00000000000,"1",3588.8942,3588.8942
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60046.00000000000,"1",6580.0939,6580.0939
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60047.00000000000,"1",29909.4255,29909.4255
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60048.00000000000,"1",598.1822,598.1822
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60049.00000000000,"1",2451400.2202,2451400.2202
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60026.00000000000,"1",1196.5924,1196.5924
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60027.00000000000,"1",6581.1995,6581.1995
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60028.00000000000,"1",8376.0640,8376.0640
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60022.00000000000,"1",7777.8742,7777.8742
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60023.00000000000,"1",598.2968,598.2968
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60024.00000000000,"1",4188.0789,4188.0789
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60025.00000000000,"1",1794.8880,1794.8880
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60034.00000000000,"1",41874.9160,41874.9160
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60035.00000000000,"1",2991.0687,2991.0687
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60036.00000000000,"1",1196.4197,1196.4197
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60037.00000000000,"1",249454.2754,249454.2754
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60031.00000000000,"1",35297.6599,35297.6599
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60032.00000000000,"1",4785.8423,4785.8423
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60033.00000000000,"1",3739734.6393,3739734.6393
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60010.00000000000,"1",1030357.7709,1030357.7709
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60011.00000000000,"1",22138.3906,22138.3906
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60018.00000000000,"1",42480.9436,42480.9436
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60019.00000000000,"1",44872.9711,44872.9711
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60020.00000000000,"1",5384.7510,5384.7510
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60021.00000000000,"1",3589.7907,3589.7907
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60014.00000000000,"1",3589.9715,3589.9715
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60015.00000000000,"1",6581.6092,6581.6092
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60017.00000000000,"1",423620.5325,423620.5325
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60123.00000000000,"1",4783.7333,4783.7333
"36","75",Mnazi Bay-Ruvuma Estuary,Tanzania,Tanzania,Marine Park,Working,National,National,"2000",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"650",550.45200000000,123.85500000000,40.34910000000,-10.36120000000,60118.00000000000,"1",5979.7148,5979.7148
